program_path,revenue,quantity,null_hits,count_of_order
Natural Search: Google > SEM > Natural Search: Google > Email > SEM,0.0,0,556,0
SEM > Email > Natural Search: Google > SEO > Email,0.0,0,45,0
SEM > Natural Search: Google > SEM > Email > Natural Search: Google > Email > Natural Search: Google > SEM,0.0,0,45,0
absent > Email > Natural Search: Google > Email > SEO > Email > SEO,0.0,0,45,0
SEM > Natural Search: Yahoo! > SEM > Natural Search: Yahoo! > absent > SEM,0.0,0,45,0
Natural Search: Bing > SEM > Natural Search: Bing > Email,0.0,0,45,0
absent > SEM > Social > SEO > SEM > Social > SEM,0.0,0,45,0
Natural Search: Google > Natural Search: Bing > Natural Search: Google > Natural Search: Bing > SEO,0.0,0,45,0
SEM > Natural Search: Bing > Display > SEM > Display,0.0,0,45,0
Natural Search: Google > SEM > Natural Search: Google > Social > SEM > SEO,0.0,0,45,0
absent > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Social > SEM > Natural Search: Google,0.0,0,45,0
absent > Email > SEM > Natural Search: Google > SEM,0.0,0,45,0
SEM > Natural Search: Google > Natural Search: Bing > Email,0.0,0,45,0
SEM > Email > SEM > absent,0.0,0,45,0
absent > SEM > Natural Search: Google > Email > Natural Search: Google > Display,0.0,0,45,0
absent > SEM > Natural Search: Google > Natural Search: Bing > Natural Search: Google > SEO > Natural Search: Bing,0.0,0,45,0
SEM > Natural Search: Google > SEM > absent > Natural Search: Google > Email > Natural Search: Google,0.0,0,45,0
Natural Search: Google > Social > SEM > Email,0.0,0,45,0
Natural Search: Google > Email > SEO > Email > SEM > Email,0.0,0,45,0
SEO > SEM > Natural Search: Google > Social,0.0,0,45,0
Email > SEM > Social > Email > Natural Search: Google,0.0,0,45,0
SEM > Natural Search: Google > SEM > Email > Natural Search: Yahoo! > Email,0.0,0,45,0
Natural Search: Google > SEM > Natural Search: Google > SEO > SEM > Email > Natural Search: Google > SEM > SEO > Natural Search: Google,0.0,0,45,0
Natural Search: Google > SEM > Natural Search: Google > Video > Natural Search: Google,0.0,0,45,0
Email > Display > Email > SEM > Social > Email > SEO > Email > SEO > Email > SEM > Email,0.0,0,301,0
absent > Natural Search: Yahoo! > Email,0.0,0,301,0
SEM > Social > SEO > SEM > Social > SEM > Social > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Social > SEM > Email > SEM > SEO > Social > SEO > Natural Search: Google > Social > Email > SEM > Natural Search: Google > Email > SEM > Email > SEM,0.0,0,301,0
Natural Search: Google > SEM > Natural Search: Google > SEO > Email > Natural Search: Google,0.0,0,301,0
SEM > Email > SEM > SEO > SEM > SEO > Natural Search: Google > SEM > Natural Search: Google > Email > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > SEO > SEM > Natural Search: Google > Email,0.0,0,557,0
Natural Search: Google > SEM > Natural Search: Google > Display > Natural Search: Google,0.0,0,1325,0
absent > Email > Natural Search: Google > Email > Natural Search: Google > SEO > Natural Search: Google > Display > Natural Search: Google > Display > Natural Search: Google,0.0,0,46,0
absent > Natural Search: Google > SEM > Natural Search: Google > Display > SEM > Natural Search: Google > SEO > Display > absent,0.0,0,46,0
Email > Natural Search: Bing > SEM > Natural Search: Bing > SEM > Display > SEM > Email > SEM > Natural Search: Bing > Social > Natural Search: Bing > SEM,0.0,0,46,0
SEM > Display > Social > SEM > Natural Search: Google > SEM,0.0,0,46,0
absent > Natural Search: Google > SEO > Natural Search: Google > Email > Display > SEO,0.0,0,46,0
SEM > Natural Search: DuckDuckGo > Display > Social > SEM,0.0,0,46,0
Natural Search: Yahoo! > Display > Natural Search: Yahoo! > SEM > Natural Search: Google > Email > Natural Search: Google > SEO > Natural Search: Google,0.0,0,46,0
Natural Search: Bing > Display > Email,0.0,0,46,0
SEM > Email > SEM > Social,0.0,0,46,0
Email > SEM > Email > Natural Search: Google > Email > Natural Search: Google > Social > SEM > Natural Search: Google,0.0,0,46,0
Display > SEM > Display > Natural Search: Yahoo! > SEM,0.0,0,46,0
SEM > absent > Natural Search: Google > Display > SEM > Natural Search: Google > SEM,0.0,0,46,0
SEM > Natural Search: Google > absent > SEM > Natural Search: Google > SEM,0.0,0,46,0
Email > SEO > Natural Search: Google > SEO > Natural Search: Google > SEO,0.0,0,46,0
Natural Search: Google > SEO > Natural Search: Google > SEM > Display > SEM > Natural Search: Google > SEM > SEO,0.0,0,46,0
SEM > Email > Social > Email > Social > SEM,0.0,0,46,0
Natural Search: DuckDuckGo > SEM > Natural Search: DuckDuckGo > Display > Natural Search: DuckDuckGo,0.0,0,46,0
Email > Display > SEM > Display,0.0,0,46,0
Natural Search: Yahoo! > Display > Natural Search: Yahoo! > Natural Search: Google,0.0,0,46,0
SEM > absent > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > absent,0.0,0,46,0
Natural Search: Google > Natural Search: Yahoo! > Natural Search: Google,0.0,0,302,0
SEM > Email > SEM > Display > Email,0.0,0,302,0
Natural Search: Google > SEM > Social > SEM > Social > SEM > Social > SEM > Social > SEM > Social > SEO > SEM > Email,0.0,0,302,0
absent > Display > Natural Search: Bing > SEM,0.0,0,302,0
Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEO > Natural Search: Google,0.0,0,558,0
Natural Search: Bing > SEM > Natural Search: Google > Email,0.0,0,47,0
absent > Social > SEM > Email,0.0,0,47,0
SEO > Email > Video > Email,0.0,0,47,0
Social > SEM > Email > SEO > SEM,0.0,0,47,0
Natural Search: Bing > SEM > Display > SEM,0.0,0,47,0
SEM > Natural Search: Google > SEM > absent > SEM > Email > Social > Natural Search: Google,0.0,0,47,0
SEM > Natural Search: Google > Social > Natural Search: Google > SEM > Natural Search: Google,0.0,0,47,0
SEM > Email > SEM > Natural Search: Bing,0.0,0,47,0
absent > SEO > Natural Search: Google > Email > Natural Search: Google,0.0,0,47,0
SEM > SEO > Natural Search: Google > SEM > SEO > Email,0.0,0,47,0
Natural Search: Google > Email > Natural Search: Google > Display,0.0,0,47,0
Natural Search: Yahoo! > Email > SEO > Email > Natural Search: Google,0.0,0,47,0
absent > Email > Natural Search: Bing > Natural Search: Google > SEM,0.0,0,47,0
Display > SEM > Display > SEO > Display > SEO > Display,0.0,0,47,0
SEM > Natural Search: Google > SEM > SEO > SEM > Natural Search: Google > SEM > absent,0.0,0,47,0
absent > SEM > Natural Search: Google > Email > SEM > Natural Search: Google > Display,0.0,0,47,0
absent > Natural Search: Google > Natural Search: Yahoo! > Natural Search: Google,0.0,0,47,0
SEM > absent > SEM > absent > SEM > absent > Display,0.0,0,47,0
Social > SEM > absent > Natural Search: Google > SEM,0.0,0,47,0
Email > absent > Email > Natural Search: Google > Email,0.0,0,47,0
Display > absent > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM,0.0,0,47,0
Natural Search: Google > SEO > SEM > Display > Natural Search: Google,0.0,0,47,0
absent > Email > SEM > Natural Search: Bing > SEM > Natural Search: Bing > SEM > Natural Search: Bing,0.0,0,47,0
Natural Search: Yahoo! > SEO > Natural Search: Yahoo! > SEM > Display,0.0,0,47,0
Email > Natural Search: Google > SEM > Natural Search: Google > SEM > Email > SEM > Email > Natural Search: Google,0.0,0,47,0
SEM > Natural Search: Yahoo! > Video > Natural Search: DuckDuckGo,0.0,0,47,0
absent > SEO > Display > SEO > SEM > Natural Search: Google,0.0,0,47,0
Natural Search: Google > SEM > Display > Natural Search: Bing,0.0,0,47,0
Natural Search: Google > SEO > SEM > Email > Natural Search: Google,0.0,0,47,0
Natural Search: Google > SEM > Display > absent > SEM,0.0,0,47,0
Natural Search: Google > SEM > SEO > SEM > Natural Search: Google > SEO,0.0,0,47,0
Natural Search: Yahoo! > Natural Search: Google > SEM > Natural Search: Google,0.0,0,47,0
SEM > Natural Search: Google > absent > Natural Search: Google > SEM > Natural Search: Google,0.0,0,47,0
Natural Search: Google > Display > Social > Display > Natural Search: Google,0.0,0,47,0
Natural Search: Google > SEO > Email > Display > Email > Display > SEM > Email > Natural Search: Google > Email,0.0,0,47,0
SEM > Video > SEM > Display,0.0,0,47,0
absent > SEM > absent > SEM > Natural Search: Google > SEO > SEM,0.0,0,47,0
SEM > absent > Natural Search: Google > SEM > Natural Search: Google > absent,0.0,0,47,0
absent > SEM > Display > absent > SEM,0.0,0,48,0
SEM > Email > SEM > Natural Search: Google > Social > SEM,0.0,0,48,0
absent > Natural Search: Google > SEM > Email > SEO,0.0,0,48,0
Natural Search: Google > SEM > Email > Natural Search: Google > SEM > SEO,0.0,0,48,0
absent > SEO > SEM > Display > Natural Search: Google > Social,0.0,0,48,0
absent > Natural Search: Google > SEM > Social > SEM > Natural Search: Google > Social,0.0,0,48,0
Email > SEM > SEO > Email > Natural Search: Google,0.0,0,48,0
SEM > absent > SEM > Natural Search: Google > SEM > SEO > SEM,0.0,0,48,0
Email > Natural Search: Google > Social > Email > Social > Email,0.0,0,48,0
absent > SEO > absent > Natural Search: DuckDuckGo > Natural Search: Google,0.0,0,48,0
SEM > Email > Natural Search: Google > SEM > Natural Search: Google > SEO,0.0,0,48,0
absent > Email > absent > Email > Natural Search: Bing > Email,0.0,0,48,0
Natural Search: Google > SEM > Display > SEM > Natural Search: Google > Display > SEM,0.0,0,48,0
SEM > absent > SEM > absent > SEM > absent > Natural Search: Google > Email > SEM,0.0,0,48,0
absent > SEM > Natural Search: Bing > SEM > SEO,0.0,0,48,0
Natural Search: Google > SEM > Natural Search: Google > Social > SEO,0.0,0,48,0
Natural Search: Google > Display > SEO > Natural Search: Google > Display > SEM > Natural Search: Google,0.0,0,48,0
absent > SEM > SEO > SEM > Natural Search: Google > SEM > Display > SEO > Display,0.0,0,48,0
Natural Search: DuckDuckGo > SEM > Natural Search: Google > SEM,0.0,0,48,0
absent > SEM > Natural Search: Google > SEM > Natural Search: Google > Display > SEM,0.0,0,48,0
Email > SEO > Display > Natural Search: Yahoo!,0.0,0,48,0
Social > SEO > Email > Natural Search: Bing,0.0,0,48,0
SEO > absent > Natural Search: Google > SEM,0.0,0,48,0
Natural Search: Bing > absent > Natural Search: Bing > absent > Display > Natural Search: Bing,0.0,0,48,0
Social > Email > Display,0.0,0,48,0
Display > SEM > Natural Search: Google > Display > Email > Natural Search: Google,0.0,0,48,0
Display > absent > Natural Search: Google > Display > Email > Natural Search: Google > Display > Natural Search: Google > Email,0.0,0,48,0
SEM > Natural Search: Yahoo! > Email,0.0,0,304,0
Email > absent > SEO,0.0,0,304,0
Natural Search: Google > Natural Search: Bing > SEO,0.0,0,49,0
absent > SEM > Natural Search: Google > SEM > Natural Search: Yahoo!,0.0,0,49,0
SEM > SEO > SEM > SEO > Natural Search: Google > SEM > Natural Search: Google,0.0,0,49,0
Social > absent > Social > Natural Search: DuckDuckGo > Email,0.0,0,49,0
absent > Display > SEM > Display > Natural Search: Bing,0.0,0,49,0
Email > Natural Search: Google > Display > SEM > Email > SEM,0.0,0,49,0
Email > absent > Email > Display > SEM,0.0,0,49,0
Natural Search: Google > SEO > Natural Search: Google > Display > Natural Search: Google > absent > Natural Search: Google > SEM > absent > Display > SEM,0.0,0,49,0
Natural Search: Google > SEM > Social > Display,0.0,0,49,0
SEM > Natural Search: Google > SEM > Natural Search: Google > Email > Natural Search: Google > Email > Natural Search: Google > Email > Natural Search: Google > Email > Natural Search: Google > Email > Natural Search: Google,0.0,0,49,0
Display > SEM > Natural Search: Yahoo! > SEM,0.0,0,49,0
Natural Search: Google > Email > SEM > Display > Email,0.0,0,49,0
Display > SEO > SEM > Social > SEM > SEO > Display,0.0,0,49,0
Display > Natural Search: Google > SEM > Email > Natural Search: Google > Email,0.0,0,49,0
SEM > Email > Natural Search: Bing > SEM,0.0,0,49,0
Natural Search: Google > SEO > SEM > Natural Search: Google > SEM > Natural Search: Google > Display,0.0,0,49,0
SEM > SEO > Natural Search: Yahoo! > SEM > Natural Search: Yahoo! > SEM,0.0,0,49,0
SEM > Natural Search: Google > absent > SEM > Email,0.0,0,49,0
Natural Search: Google > SEM > Email > SEM > Display,0.0,0,49,0
SEM > Natural Search: Google > Display > Natural Search: Google > SEO > Display > SEM,0.0,0,49,0
SEM > Display > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google,0.0,0,49,0
absent > SEM > Natural Search: Google > Social > Natural Search: Google,0.0,0,49,0
Email > Natural Search: Google > Email > SEM > SEO > Natural Search: Google,0.0,0,49,0
Natural Search: Google > Email > SEM > Natural Search: Google > Email > Natural Search: Google,0.0,0,49,0
absent > SEM > Display > Natural Search: Google > SEM,0.0,0,305,0
Email > SEO > Email > SEM > Email > SEM > Email > SEM > SEO > Email > SEM > Email,0.0,0,305,0
SEM > Social > SEM > Display > SEM,0.0,0,50,0
SEM > SEO > SEM > Natural Search: Google > SEM > SEO > Email > SEM > SEO > Email,0.0,0,50,0
Video > Natural Search: Bing > SEM,0.0,0,50,0
SEM > Natural Search: Google > SEM > Email > SEM > Natural Search: Google > Email > Natural Search: Google > Email,0.0,0,50,0
SEM > Natural Search: DuckDuckGo > SEM > Natural Search: DuckDuckGo > SEM,0.0,0,50,0
SEM > Natural Search: Yahoo! > SEM > Social > SEM > Social > SEM,0.0,0,50,0
SEM > Natural Search: Google > Social > Email,0.0,0,50,0
Natural Search: Google > SEO > Natural Search: Google > Display > Natural Search: Google > Email,0.0,0,50,0
Social > absent > SEM > Social > SEM > Social > SEM,0.0,0,50,0
Natural Search: Google > SEM > Natural Search: Google > Display > Natural Search: Bing > SEM > Natural Search: Bing > Natural Search: Google,0.0,0,50,0
SEO > SEM > Natural Search: Google > SEO > SEM > SEO > SEM > Natural Search: Google > SEM,0.0,0,50,0
SEM > Natural Search: Google > Natural Search: Bing > SEM,0.0,0,50,0
SEM > Natural Search: DuckDuckGo > Video > Display > SEM > Display > SEM,0.0,0,50,0
SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > Social,0.0,0,50,0
SEO > Natural Search: Google > SEO > Email > Natural Search: Google,0.0,0,50,0
absent > Natural Search: Google > SEO > Email > SEO > Email,0.0,0,50,0
SEM > SEO > Natural Search: Google > absent,0.0,0,50,0
Natural Search: Google > SEM > SEO > SEM > Email > Natural Search: Google > SEM,0.0,0,50,0
Email > Natural Search: Bing > Email > Natural Search: Bing > Email,0.0,0,50,0
SEM > Display > SEM > Display > SEM > SEO,0.0,0,50,0
SEO > Natural Search: Google > SEM > Display,0.0,0,50,0
Natural Search: Google > SEO > Natural Search: Google > Display > SEO,0.0,0,50,0
Social > Natural Search: Google > Social > SEO,0.0,0,50,0
Social > SEM > Display > SEM > Display > Social,0.0,0,50,0
Email > SEM > absent > SEM > Natural Search: Google > Email,0.0,0,50,0
Natural Search: Google > Display > SEM > Display > SEM,0.0,0,306,0
SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Social > SEM,0.0,0,306,0
Display > Natural Search: Google > Display > Natural Search: Google > Display > Natural Search: Google > Display,0.0,0,306,0
Natural Search: Google > SEM > Natural Search: Google > SEM > Social > SEM > Natural Search: Google > Social > SEM > Natural Search: Google > SEM > Natural Search: Google > Social,0.0,0,306,0
Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEO > SEM > Natural Search: Google > SEM > Natural Search: Google > Email > Natural Search: Google,0.0,0,562,0
Natural Search: Google > Email > SEO > Email,0.0,0,562,0
Social > Email > SEO > Email,0.0,0,51,0
Natural Search: Google > absent > Natural Search: Google > SEM > absent > Natural Search: Google,0.0,0,51,0
Natural Search: Yahoo! > SEM > Natural Search: Yahoo! > SEM > Natural Search: Yahoo! > SEO,0.0,0,51,0
Email > Display > SEM > Natural Search: Google > Display,0.0,0,51,0
Email > SEM > Email > Natural Search: Google > SEM > Email > SEM > Email > SEM > Email,0.0,0,51,0
Email > Natural Search: Google > SEO > SEM > SEO,0.0,0,51,0
SEO > Email > SEM > Email,0.0,0,51,0
absent > Natural Search: Google > SEM > Natural Search: DuckDuckGo > SEM > Natural Search: DuckDuckGo,0.0,0,51,0
Email > Natural Search: Bing > SEO > Email,0.0,0,51,0
Natural Search: Yahoo! > Display > Email,0.0,0,51,0
absent > Natural Search: Google > Social > Display,0.0,0,51,0
Natural Search: Google > SEM > Email > SEM > Natural Search: Google > Email,0.0,0,51,0
